Beginning train with params:
Attention: True, Bidirectional: False
Batch: 6, Loss: 6.530107021331787
Batch: 7, Loss: 6.541796684265137
Batch: 8, Loss: 6.446846008300781
Batch: 9, Loss: 6.458287239074707
Batch: 10, Loss: 6.511328220367432
Batch: 11, Loss: 6.683811187744141
Batch: 12, Loss: 6.478758335113525
Batch: 13, Loss: 6.46050500869751
Batch: 14, Loss: 6.779284954071045

Epoch 188 out of 2000Batch: 1, Loss: 6.5113749504089355
Batch: 2, Loss: 6.061069488525391
Batch: 3, Loss: 5.963196754455566
Batch: 4, Loss: 6.512575149536133
Batch: 5, Loss: 6.328352928161621
Batch: 6, Loss: 6.1028313636779785
Batch: 7, Loss: 6.434784412384033
Batch: 8, Loss: 6.245861530303955
Batch: 9, Loss: 6.043334007263184
Batch: 10, Loss: 6.037456035614014
Batch: 11, Loss: 6.1969404220581055
Batch: 12, Loss: 6.29868221282959
Batch: 13, Loss: 6.331089019775391
Batch: 14, Loss: 6.095610618591309

Epoch 189 out of 2000Batch: 1, Loss: 7.045600891113281
Batch: 2, Loss: 7.3932881355285645
Batch: 3, Loss: 7.227885723114014
Batch: 4, Loss: 7.068947792053223
Batch: 5, Loss: 7.232024192810059
Batch: 6, Loss: 6.755410194396973
Batch: 7, Loss: 7.0810770988464355
Batch: 8, Loss: 6.73260498046875
Batch: 9, Loss: 6.971410274505615
Batch: 10, Loss: 6.8186936378479
Batch: 11, Loss: 6.68387508392334
Batch: 12, Loss: 6.983214855194092
Batch: 13, Loss: 6.689479827880859
Batch: 14, Loss: 7.216653347015381

Epoch 190 out of 2000Batch: 1, Loss: 7.013955116271973
Batch: 2, Loss: 6.823452949523926
Batch: 3, Loss: 6.926786422729492
Batch: 4, Loss: 6.560184955596924
Batch: 5, Loss: 6.725820541381836
Batch: 6, Loss: 6.698782444000244
Batch: 7, Loss: 6.980802536010742
Batch: 8, Loss: 6.958373546600342
Batch: 9, Loss: 6.630666732788086
Batch: 10, Loss: 7.1923298835754395
Batch: 11, Loss: 6.894332408905029
Batch: 12, Loss: 6.969237804412842
Batch: 13, Loss: 6.937244892120361
Batch: 14, Loss: 7.047343730926514

Epoch 191 out of 2000Batch: 1, Loss: 6.838283538818359
Batch: 2, Loss: 6.871824264526367
Batch: 3, Loss: 6.938562870025635
Batch: 4, Loss: 6.8408989906311035
Batch: 5, Loss: 6.846818447113037
Batch: 6, Loss: 7.098984718322754
Batch: 7, Loss: 6.332780838012695
Batch: 8, Loss: 6.805241584777832
Batch: 9, Loss: 7.104588985443115
Batch: 10, Loss: 7.466733455657959
Batch: 11, Loss: 7.345160961151123
Batch: 12, Loss: 6.405511379241943
Batch: 13, Loss: 6.6991119384765625
Batch: 14, Loss: 6.820158958435059

Epoch 192 out of 2000Batch: 1, Loss: 6.172431468963623
Batch: 2, Loss: 6.697880744934082
Batch: 3, Loss: 6.301340579986572
Batch: 4, Loss: 6.3101372718811035
Batch: 5, Loss: 6.713658809661865
Batch: 6, Loss: 6.654383182525635
Batch: 7, Loss: 6.382121562957764
Batch: 8, Loss: 6.4716715812683105
Batch: 9, Loss: 6.338219165802002
Batch: 10, Loss: 6.690840244293213
Batch: 11, Loss: 7.0894999504089355
Batch: 12, Loss: 6.775681495666504
Batch: 13, Loss: 5.952274322509766
Batch: 14, Loss: 6.3760786056518555

Epoch 193 out of 2000Batch: 1, Loss: 6.827071666717529
Batch: 2, Loss: 7.269129276275635
Batch: 3, Loss: 6.483531475067139
Batch: 4, Loss: 7.225169658660889
Batch: 5, Loss: 7.060225486755371
Batch: 6, Loss: 6.60686731338501
Batch: 7, Loss: 6.650808334350586
Batch: 8, Loss: 6.5220184326171875
Batch: 9, Loss: 7.3803277015686035
Batch: 10, Loss: 6.801717758178711
Batch: 11, Loss: 6.620500564575195
Batch: 12, Loss: 7.138763427734375
Batch: 13, Loss: 6.60139274597168
Batch: 14, Loss: 6.163188457489014

Epoch 194 out of 2000Batch: 1, Loss: 6.558290004730225
Batch: 2, Loss: 7.13815975189209
Batch: 3, Loss: 6.756729602813721
Batch: 4, Loss: 6.447871208190918
Batch: 5, Loss: 6.86342191696167
Batch: 6, Loss: 6.695713043212891
Batch: 7, Loss: 6.560257911682129
Batch: 8, Loss: 6.866544246673584
Batch: 9, Loss: 7.225725173950195
Batch: 10, Loss: 6.844635963439941
Batch: 11, Loss: 6.799674034118652
Batch: 12, Loss: 7.217341423034668
Batch: 13, Loss: 7.355899810791016
Batch: 14, Loss: 6.66208553314209

Epoch 195 out of 2000Batch: 1, Loss: 5.93668270111084
Batch: 2, Loss: 5.931780815124512
Batch: 3, Loss: 5.820994853973389
Batch: 4, Loss: 5.899411201477051
Batch: 5, Loss: 5.251901626586914
Batch: 6, Loss: 5.626070976257324
Batch: 7, Loss: 5.731799602508545
Batch: 8, Loss: 5.891904830932617
Batch: 9, Loss: 5.697970390319824
Batch: 10, Loss: 5.985866546630859
Batch: 11, Loss: 5.483457565307617
Batch: 12, Loss: 5.479568958282471
Batch: 13, Loss: 5.78774881362915
Batch: 14, Loss: 5.199286460876465

Epoch 196 out of 2000Batch: 1, Loss: 6.916242599487305
Batch: 2, Loss: 7.222395420074463
Batch: 3, Loss: 7.6287312507629395
Batch: 4, Loss: 7.711909770965576
Batch: 5, Loss: 7.13060188293457
Batch: 6, Loss: 6.708115577697754
Batch: 7, Loss: 6.9490203857421875
Batch: 8, Loss: 6.902495861053467
Batch: 9, Loss: 6.912949085235596
Batch: 10, Loss: 6.987457752227783
Batch: 11, Loss: 7.3358330726623535
Batch: 12, Loss: 7.079086780548096
Batch: 13, Loss: 7.20814847946167
Batch: 14, Loss: 7.117388725280762

Epoch 197 out of 2000Batch: 1, Loss: 6.027633190155029
Batch: 2, Loss: 5.92523193359375
Batch: 3, Loss: 6.436733722686768
Batch: 4, Loss: 6.3138532638549805
Batch: 5, Loss: 6.129664897918701
Batch: 6, Loss: 6.274718284606934
Batch: 7, Loss: 6.286360740661621
Batch: 8, Loss: 6.119689464569092
Batch: 9, Loss: 5.792561054229736
Batch: 10, Loss: 6.086337089538574
Batch: 11, Loss: 5.705088138580322
Batch: 12, Loss: 6.130767345428467
Batch: 13, Loss: 6.6594438552856445
Batch: 14, Loss: 5.55654764175415

Epoch 198 out of 2000Batch: 1, Loss: 6.494703769683838
Batch: 2, Loss: 6.739269733428955
Batch: 3, Loss: 6.67547082901001
Batch: 4, Loss: 6.806600570678711
Batch: 5, Loss: 6.527656078338623
Batch: 6, Loss: 6.7473931312561035
Batch: 7, Loss: 6.675944805145264
Batch: 8, Loss: 6.82705545425415
Batch: 9, Loss: 6.177717208862305
Batch: 10, Loss: 6.47160530090332
Batch: 11, Loss: 6.936565399169922
Batch: 12, Loss: 6.454358100891113
Batch: 13, Loss: 6.974396228790283
Batch: 14, Loss: 6.472123622894287

Epoch 199 out of 2000Batch: 1, Loss: 6.6363019943237305
Batch: 2, Loss: 6.364346027374268
Batch: 3, Loss: 6.707879066467285
Batch: 4, Loss: 6.561581611633301
Batch: 5, Loss: 6.65525484085083
Batch: 6, Loss: 6.769659996032715
Batch: 7, Loss: 6.553786754608154
Batch: 8, Loss: 6.18919038772583
Batch: 9, Loss: 6.678699493408203
Batch: 10, Loss: 6.798464298248291
Batch: 11, Loss: 6.992517471313477
Batch: 12, Loss: 6.794053554534912
Batch: 13, Loss: 6.723876953125
Batch: 14, Loss: 6.345249176025391

Epoch 200 out of 2000Batch: 1, Loss: 6.971748352050781
Batch: 2, Loss: 7.1675496101379395
Batch: 3, Loss: 6.8123555183410645
Batch: 4, Loss: 6.8971333503723145
Batch: 5, Loss: 6.682826042175293
Batch: 6, Loss: 6.323577404022217
Batch: 7, Loss: 6.816660404205322
Batch: 8, Loss: 7.234664440155029
Batch: 9, Loss: 6.984344005584717
Batch: 10, Loss: 7.261821269989014
Batch: 11, Loss: 6.552679538726807
Batch: 12, Loss: 7.081418514251709
Batch: 13, Loss: 7.00793981552124
Batch: 14, Loss: 7.111076354980469

Epoch 201 out of 2000Batch: 1, Loss: 5.655658721923828
Batch: 2, Loss: 5.402364730834961
Batch: 3, Loss: 5.494049549102783
Batch: 4, Loss: 5.325550556182861
Batch: 5, Loss: 5.300135135650635
Batch: 6, Loss: 5.102207660675049
Batch: 7, Loss: 5.23928689956665
Batch: 8, Loss: 5.231391906738281
Batch: 9, Loss: 5.010936737060547
Batch: 10, Loss: 4.946541786193848
Batch: 11, Loss: 5.106795310974121
Batch: 12, Loss: 5.454610347747803
Batch: 13, Loss: 5.329707145690918
Batch: 14, Loss: 4.685664176940918

Epoch 202 out of 2000Batch: 1, Loss: 6.966858386993408
Batch: 2, Loss: 6.6496381759643555
Batch: 3, Loss: 6.942452430725098
Batch: 4, Loss: 6.34779167175293
Batch: 5, Loss: 6.3955230712890625
Batch: 6, Loss: 6.464214324951172
Batch: 7, Loss: 6.268682956695557
Batch: 8, Loss: 6.306751728057861
Batch: 9, Loss: 6.782449245452881
Batch: 10, Loss: 6.378893852233887
Batch: 11, Loss: 6.180070877075195
Batch: 12, Loss: 6.286495208740234
Batch: 13, Loss: 6.528841972351074
Batch: 14, Loss: 6.2624125480651855

Epoch 203 out of 2000Batch: 1, Loss: 6.451885223388672
Batch: 2, Loss: 6.4185919761657715
Batch: 3, Loss: 6.561518669128418
Batch: 4, Loss: 6.117618560791016
Batch: 5, Loss: 6.347443103790283
Batch: 6, Loss: 6.204809188842773
Batch: 7, Loss: 6.037053108215332
Batch: 8, Loss: 6.252495765686035
Batch: 9, Loss: 5.928596019744873
Batch: 10, Loss: 6.559872150421143
Batch: 11, Loss: 6.343668460845947
Batch: 12, Loss: 6.225836277008057
Batch: 13, Loss: 6.217545032501221
Batch: 14, Loss: 5.853057861328125

Epoch 204 out of 2000Batch: 1, Loss: 6.738583564758301
Batch: 2, Loss: 6.625250816345215
Batch: 3, Loss: 6.571661472320557
Batch: 4, Loss: 6.779425144195557
Batch: 5, Loss: 6.5531463623046875
Batch: 6, Loss: 6.569128513336182
Batch: 7, Loss: 6.401298522949219
Batch: 8, Loss: 6.175527572631836
Batch: 9, Loss: 6.2847819328308105
Batch: 10, Loss: 6.638912677764893
Batch: 11, Loss: 6.438546180725098
Batch: 12, Loss: 6.411495685577393
Batch: 13, Loss: 6.270975112915039
Batch: 14, Loss: 7.110140800476074

Epoch 205 out of 2000Batch: 1, Loss: 6.815217018127441
Batch: 2, Loss: 6.818195819854736
Batch: 3, Loss: 7.155303955078125
Batch: 4, Loss: 6.929056167602539
Batch: 5, Loss: 6.50128698348999
Batch: 6, Loss: 7.142576694488525
Batch: 7, Loss: 7.218780040740967
Batch: 8, Loss: 7.2711405754089355
Batch: 9, Loss: 7.1354475021362305
Batch: 10, Loss: 6.671319007873535
Batch: 11, Loss: 7.270445823669434
Batch: 12, Loss: 7.120938301086426
Batch: 13, Loss: 7.284902095794678
Batch: 14, Loss: 7.095367431640625

Epoch 206 out of 2000Batch: 1, Loss: 5.84511137008667
Batch: 2, Loss: 5.944039821624756
Batch: 3, Loss: 5.729454040527344
Batch: 4, Loss: 6.1755170822143555
Batch: 5, Loss: 6.110773086547852
Batch: 6, Loss: 6.127472400665283
Batch: 7, Loss: 5.861011981964111
Batch: 8, Loss: 5.7449774742126465
Batch: 9, Loss: 5.817709445953369
Batch: 10, Loss: 6.173361778259277
Batch: 11, Loss: 5.55739164352417
Batch: 12, Loss: 5.838284015655518
Batch: 13, Loss: 5.96118688583374
Batch: 14, Loss: 5.854046821594238

Epoch 207 out of 2000Batch: 1, Loss: 7.2808518409729
Batch: 2, Loss: 7.390957832336426
Batch: 3, Loss: 7.051575183868408
Batch: 4, Loss: 6.5799641609191895
Batch: 5, Loss: 7.469703197479248
Batch: 6, Loss: 6.79177188873291
Batch: 7, Loss: 6.794086456298828
Batch: 8, Loss: 6.886129856109619
Batch: 9, Loss: 7.2690324783325195
Batch: 10, Loss: 7.354485988616943
Batch: 11, Loss: 7.44350004196167
Batch: 12, Loss: 6.981283187866211
Batch: 13, Loss: 6.918821334838867
Batch: 14, Loss: 6.60889196395874

Epoch 208 out of 2000Batch: 1, Loss: 6.687966346740723
Batch: 2, Loss: 6.340360641479492
Batch: 3, Loss: 7.056323051452637
Batch: 4, Loss: 6.881720542907715
Batch: 5, Loss: 6.7857232093811035
Batch: 6, Loss: 6.2732930183410645
Batch: 7, Loss: 6.851574420928955
Batch: 8, Loss: 6.605223655700684
Batch: 9, Loss: 6.794063568115234
Batch: 10, Loss: 6.944933891296387
Batch: 11, Loss: 6.802221775054932
Batch: 12, Loss: 6.804582118988037
Batch: 13, Loss: 7.05998420715332
Batch: 14, Loss: 7.335311412811279

Epoch 209 out of 2000Batch: 1, Loss: 6.598728656768799
Batch: 2, Loss: 6.369984149932861
Batch: 3, Loss: 6.083841800689697
Batch: 4, Loss: 6.68154764175415
Batch: 5, Loss: 6.709912300109863
Batch: 6, Loss: 6.380595684051514
Batch: 7, Loss: 6.534207820892334
Batch: 8, Loss: 6.4855570793151855
Batch: 9, Loss: 6.666133403778076
Batch: 10, Loss: 6.09992790222168
Batch: 11, Loss: 6.902249336242676
Batch: 12, Loss: 6.089312553405762
Batch: 13, Loss: 7.060787677764893
Batch: 14, Loss: 6.752503395080566

Epoch 210 out of 2000Batch: 1, Loss: 6.710442066192627
Batch: 2, Loss: 6.681445121765137
Batch: 3, Loss: 6.498176574707031
Batch: 4, Loss: 6.713459491729736
Batch: 5, Loss: 6.457045078277588
Batch: 6, Loss: 6.642094612121582
Batch: 7, Loss: 6.118645668029785
Batch: 8, Loss: 6.170218467712402
Batch: 9, Loss: 6.807331085205078
Batch: 10, Loss: 6.527197360992432
Batch: 11, Loss: 6.762685298919678
Batch: 12, Loss: 6.4839091300964355
Batch: 13, Loss: 6.092414379119873
Batch: 14, Loss: 6.505615234375

Epoch 211 out of 2000Batch: 1, Loss: 6.626070499420166
Batch: 2, Loss: 6.472862243652344
Batch: 3, Loss: 6.343993186950684
Batch: 4, Loss: 6.2988667488098145
Batch: 5, Loss: 6.374782085418701
Batch: 6, Loss: 6.465169906616211
Batch: 7, Loss: 6.530595302581787
Batch: 8, Loss: 6.384364128112793
Batch: 9, Loss: 6.4718852043151855
Batch: 10, Loss: 6.495780944824219
Batch: 11, Loss: 6.441821575164795
Batch: 12, Loss: 6.5620808601379395
Batch: 13, Loss: 6.656299114227295
Batch: 14, Loss: 6.385613918304443

Epoch 212 out of 2000Batch: 1, Loss: 6.822665214538574
Batch: 2, Loss: 6.55236291885376
Batch: 3, Loss: 6.867550849914551
Batch: 4, Loss: 6.827029705047607
Batch: 5, Loss: 6.635871410369873
Batch: 6, Loss: 6.8209004402160645
Batch: 7, Loss: 6.904788970947266
Batch: 8, Loss: 6.860677242279053
Batch: 9, Loss: 6.775724411010742
Batch: 10, Loss: 6.91185998916626
Batch: 11, Loss: 7.022531509399414
Batch: 12, Loss: 6.897099018096924
Batch: 13, Loss: 6.5480265617370605
Batch: 14, Loss: 7.127527236938477

Epoch 213 out of 2000Batch: 1, Loss: 6.685683727264404
Batch: 2, Loss: 5.938015937805176
Batch: 3, Loss: 5.943807125091553
Batch: 4, Loss: 6.286563396453857
Batch: 5, Loss: 5.999886989593506
Batch: 6, Loss: 6.363032817840576
Batch: 7, Loss: 6.186756134033203
Batch: 8, Loss: 6.280528545379639
Batch: 9, Loss: 6.301167964935303
Batch: 10, Loss: 5.82308292388916
Batch: 11, Loss: 6.851034641265869
Batch: 12, Loss: 6.059502124786377
Batch: 13, Loss: 6.239405632019043
Batch: 14, Loss: 6.788270473480225

Epoch 214 out of 2000Batch: 1, Loss: 7.501537322998047
Batch: 2, Loss: 6.966846942901611
Batch: 3, Loss: 6.965704917907715
Batch: 4, Loss: 7.060781955718994
Batch: 5, Loss: 6.923355579376221
Batch: 6, Loss: 6.656083106994629
Batch: 7, Loss: 6.422640323638916
Batch: 8, Loss: 6.747305870056152
Batch: 9, Loss: 7.01778507232666
Batch: 10, Loss: 6.883193016052246
Batch: 11, Loss: 6.688998699188232
Batch: 12, Loss: 6.585499286651611
Batch: 13, Loss: 6.550678730010986
Batch: 14, Loss: 6.958512306213379

Epoch 215 out of 2000Batch: 1, Loss: 6.61839485168457
Batch: 2, Loss: 6.009261131286621
Batch: 3, Loss: 6.0813703536987305
Batch: 4, Loss: 6.345062732696533
Batch: 5, Loss: 6.239738941192627
Batch: 6, Loss: 6.491396903991699
Batch: 7, Loss: 6.210602760314941
Batch: 8, Loss: 6.404591083526611
Batch: 9, Loss: 6.427164077758789
Batch: 10, Loss: 5.982497692108154
Batch: 11, Loss: 6.43743371963501
Batch: 12, Loss: 6.3403639793396
Batch: 13, Loss: 6.567137241363525
Batch: 14, Loss: 6.587060451507568

Epoch 216 out of 2000Batch: 1, Loss: 6.296553134918213
Batch: 2, Loss: 7.277482509613037
Batch: 3, Loss: 6.972141742706299
Batch: 4, Loss: 6.951637268066406
Batch: 5, Loss: 6.777677059173584
Batch: 6, Loss: 6.929497241973877
Batch: 7, Loss: 6.804063320159912
Batch: 8, Loss: 6.660826683044434
Batch: 9, Loss: 6.52757453918457
Batch: 10, Loss: 6.80961799621582
Batch: 11, Loss: 7.043034553527832
Batch: 12, Loss: 6.869130611419678
Batch: 13, Loss: 7.115830421447754
Batch: 14, Loss: 7.687753200531006

Epoch 217 out of 2000Batch: 1, Loss: 6.810027122497559
Batch: 2, Loss: 6.434462070465088
Batch: 3, Loss: 6.616240501403809
Batch: 4, Loss: 6.181358814239502
Batch: 5, Loss: 7.085122585296631
Batch: 6, Loss: 7.460689067840576
Batch: 7, Loss: 7.161391258239746
Batch: 8, Loss: 7.118168354034424
Batch: 9, Loss: 7.41326379776001
Batch: 10, Loss: 7.237051963806152
Batch: 11, Loss: 7.221680164337158
Batch: 12, Loss: 6.9635910987854
Batch: 13, Loss: 6.439462661743164
Batch: 14, Loss: 7.089373588562012

Epoch 218 out of 2000Batch: 1, Loss: 6.4766459465026855
Batch: 2, Loss: 6.465508460998535
Batch: 3, Loss: 6.37716817855835
Batch: 4, Loss: 6.850392818450928
Batch: 5, Loss: 6.325552940368652
Batch: 6, Loss: 6.72489595413208
Batch: 7, Loss: 5.906712532043457
Batch: 8, Loss: 6.2443084716796875
Batch: 9, Loss: 6.511134147644043
Batch: 10, Loss: 6.519645690917969
Batch: 11, Loss: 6.599009990692139
Batch: 12, Loss: 6.149744510650635
Batch: 13, Loss: 6.567800998687744
Batch: 14, Loss: 6.014090538024902

Epoch 219 out of 2000Batch: 1, Loss: 6.928176403045654
Batch: 2, Loss: 6.799997806549072
Batch: 3, Loss: 7.001352787017822
Batch: 4, Loss: 7.131278991699219
Batch: 5, Loss: 5.771319389343262
Batch: 6, Loss: 7.2182230949401855
Batch: 7, Loss: 6.741238117218018
Batch: 8, Loss: 7.120298862457275
Batch: 9, Loss: 6.802883148193359
Batch: 10, Loss: 7.071185111999512
Batch: 11, Loss: 6.197354793548584
Batch: 12, Loss: 6.874120235443115
Batch: 13, Loss: 6.877806186676025
Batch: 14, Loss: 7.239431858062744

Epoch 220 out of 2000Batch: 1, Loss: 6.9959516525268555
Batch: 2, Loss: 6.424365997314453
Batch: 3, Loss: 6.8674750328063965
Batch: 4, Loss: 7.239788055419922
Batch: 5, Loss: 7.041605472564697
Batch: 6, Loss: 6.895534038543701
Batch: 7, Loss: 6.317749500274658
Batch: 8, Loss: 7.160977840423584
Batch: 9, Loss: 6.630119800567627
Batch: 10, Loss: 6.983660697937012
Batch: 11, Loss: 6.870981693267822
Batch: 12, Loss: 6.356489181518555
Batch: 13, Loss: 6.982663154602051
Batch: 14, Loss: 7.205053806304932

Epoch 221 out of 2000Batch: 1, Loss: 5.790971755981445
Batch: 2, Loss: 6.124506950378418
Batch: 3, Loss: 6.208411693572998
Batch: 4, Loss: 6.093972682952881
Batch: 5, Loss: 6.2035675048828125
Batch: 6, Loss: 6.300863742828369
Batch: 7, Loss: 5.593244552612305
Batch: 8, Loss: 5.995159149169922
Batch: 9, Loss: 6.369114398956299
Batch: 10, Loss: 6.483026504516602
Batch: 11, Loss: 5.892202377319336
Batch: 12, Loss: 6.142725467681885
Batch: 13, Loss: 6.092862606048584
Batch: 14, Loss: 6.1462273597717285

Epoch 222 out of 2000Batch: 1, Loss: 6.368056774139404
Batch: 2, Loss: 6.526477813720703
Batch: 3, Loss: 6.536747932434082
Batch: 4, Loss: 5.9705729484558105
Batch: 5, Loss: 6.16683292388916
Batch: 6, Loss: 6.138941287994385
Batch: 7, Loss: 6.667288303375244
Batch: 8, Loss: 6.182754039764404
Batch: 9, Loss: 6.635976314544678
Batch: 10, Loss: 6.580091953277588
Batch: 11, Loss: 5.851138591766357
Batch: 12, Loss: 6.02371883392334
Batch: 13, Loss: 6.4311323165893555
Batch: 14, Loss: 6.2306694984436035

Epoch 223 out of 2000Batch: 1, Loss: 6.521633625030518
Batch: 2, Loss: 6.639383792877197
Batch: 3, Loss: 6.645992279052734
Batch: 4, Loss: 6.624290943145752
Batch: 5, Loss: 6.542144775390625
Batch: 6, Loss: 6.6085100173950195
Batch: 7, Loss: 6.536996841430664
Batch: 8, Loss: 6.537848472595215
Batch: 9, Loss: 6.428378105163574
Batch: 10, Loss: 6.709591865539551
Batch: 11, Loss: 6.907921314239502
Batch: 12, Loss: 6.004071235656738
Batch: 13, Loss: 6.489957809448242
Batch: 14, Loss: 6.411016464233398

Epoch 224 out of 2000Batch: 1, Loss: 6.309256076812744
Batch: 2, Loss: 6.311362266540527
Batch: 3, Loss: 6.558311939239502
Batch: 4, Loss: 6.465180397033691
Batch: 5, Loss: 6.235232830047607
Batch: 6, Loss: 5.897347450256348
Batch: 7, Loss: 6.568571090698242
Batch: 8, Loss: 6.205001354217529
Batch: 9, Loss: 6.46886682510376
Batch: 10, Loss: 6.337140083312988
Batch: 11, Loss: 6.059394359588623
Batch: 12, Loss: 6.123325824737549
Batch: 13, Loss: 6.4058027267456055
Batch: 14, Loss: 6.344571590423584

Epoch 225 out of 2000Batch: 1, Loss: 5.831014633178711
Batch: 2, Loss: 6.421014785766602
Batch: 3, Loss: 6.042129993438721
Batch: 4, Loss: 6.242937088012695
Batch: 5, Loss: 6.545031547546387
Batch: 6, Loss: 6.167934894561768
Batch: 7, Loss: 6.476261615753174
Batch: 8, Loss: 6.40134859085083
Batch: 9, Loss: 6.23375940322876
Batch: 10, Loss: 6.265564918518066
Batch: 11, Loss: 6.382081031799316
Batch: 12, Loss: 6.15386438369751
Batch: 13, Loss: 6.057823181152344
Batch: 14, Loss: 6.3974995613098145

Epoch 226 out of 2000Batch: 1, Loss: 5.2961225509643555
Batch: 2, Loss: 5.448056221008301
Batch: 3, Loss: 5.284539222717285
Batch: 4, Loss: 5.321686744689941
Batch: 5, Loss: 5.372698783874512
Batch: 6, Loss: 5.374343395233154
Batch: 7, Loss: 5.301708221435547
Batch: 8, Loss: 5.072916507720947
Batch: 9, Loss: 5.324679851531982
Batch: 10, Loss: 4.899543285369873
Batch: 11, Loss: 5.243744850158691
Batch: 12, Loss: 5.087281703948975
Batch: 13, Loss: 5.0858893394470215
Batch: 14, Loss: 5.419198513031006

Epoch 227 out of 2000Batch: 1, Loss: 7.743146896362305
Batch: 2, Loss: 7.190636157989502
Batch: 3, Loss: 6.716550827026367
Batch: 4, Loss: 6.640056133270264
Batch: 5, Loss: 7.300272464752197
Batch: 6, Loss: 7.048222064971924
Batch: 7, Loss: 6.636050701141357
Batch: 8, Loss: 7.140555381774902
Batch: 9, Loss: 6.799901962280273
Batch: 10, Loss: 7.09301233291626
Batch: 11, Loss: 6.914471626281738
Batch: 12, Loss: 6.71233606338501
Batch: 13, Loss: 6.775771617889404
Batch: 14, Loss: 7.038942337036133

Epoch 228 out of 2000Batch: 1, Loss: 6.970956325531006
Batch: 2, Loss: 6.769745349884033
Batch: 3, Loss: 7.0345001220703125
Batch: 4, Loss: 7.077432155609131
Batch: 5, Loss: 6.695224285125732
Batch: 6, Loss: 7.147657871246338
Batch: 7, Loss: 6.528801441192627
Batch: 8, Loss: 6.331452369689941
Batch: 9, Loss: 7.3641839027404785
Batch: 10, Loss: 6.965502738952637
Batch: 11, Loss: 6.259849548339844
Batch: 12, Loss: 6.897270679473877
Batch: 13, Loss: 7.230544090270996
Batch: 14, Loss: 7.252903938293457

Epoch 229 out of 2000Batch: 1, Loss: 6.5045599937438965
Batch: 2, Loss: 6.830124855041504
Batch: 3, Loss: 6.233414649963379
Batch: 4, Loss: 6.08386754989624
Batch: 5, Loss: 6.2560319900512695
Batch: 6, Loss: 6.1411919593811035
